,loss,acc,val_loss,val_acc
346,1.8066e-07 ,1.0000 ,1.2249e-07 ,1.0000
347,1.8501e-07 ,1.0000 ,1.2252e-07 ,1.0000
348,1.8140e-07 ,1.0000 ,1.2254e-07 ,1.0000
349,1.7736e-07 ,1.0000 ,1.2249e-07 ,1.0000
350,1.9563e-07 ,1.0000 ,1.2256e-07 ,1.0000
351,1.9296e-07 ,1.0000 ,1.2256e-07 ,1.0000
352,1.7828e-07 ,1.0000 ,1.2252e-07 ,1.0000
353,1.7467e-07 ,1.0000 ,1.2254e-07 ,1.0000
354,1.8362e-07 ,1.0000 ,1.2252e-07 ,1.0000
355,1.7917e-07 ,1.0000 ,1.2256e-07 ,1.0000
356,1.8041e-07 ,1.0000 ,1.2243e-07 ,1.0000
357,1.9790e-07 ,1.0000 ,1.2245e-07 ,1.0000
358,2.0590e-07 ,1.0000 ,1.2231e-07 ,1.0000
359,1.7179e-07 ,1.0000 ,1.2233e-07 ,1.0000
360,1.8847e-07 ,1.0000 ,1.2223e-07 ,1.0000
361,1.9839e-07 ,1.0000 ,1.2223e-07 ,1.0000
362,1.8313e-07 ,1.0000 ,1.2229e-07 ,1.0000
363,1.7695e-07 ,1.0000 ,1.2227e-07 ,1.0000
364,1.7790e-07 ,1.0000 ,1.2225e-07 ,1.0000
365,1.8822e-07 ,1.0000 ,1.2231e-07 ,1.0000
366,1.7795e-07 ,1.0000 ,1.2231e-07 ,1.0000
367,1.6929e-07 ,1.0000 ,1.2229e-07 ,1.0000
368,1.8078e-07 ,1.0000 ,1.2221e-07 ,1.0000
369,1.8570e-07 ,1.0000 ,1.2207e-07 ,1.0000
370,1.7549e-07 ,1.0000 ,1.2207e-07 ,1.0000
371,1.8345e-07 ,1.0000 ,1.2205e-07 ,1.0000
372,1.9307e-07 ,1.0000 ,1.2209e-07 ,1.0000
373,1.8133e-07 ,1.0000 ,1.2200e-07 ,1.0000
374,1.9527e-07 ,1.0000 ,1.2192e-07 ,1.0000
375,1.8007e-07 ,1.0000 ,1.2192e-07 ,1.0000
376,1.9434e-07 ,1.0000 ,1.2182e-07 ,1.0000
377,1.7588e-07 ,1.0000 ,1.2188e-07 ,1.0000
378,1.7035e-07 ,1.0000 ,1.2190e-07 ,1.0000
379,1.8253e-07 ,1.0000 ,1.2203e-07 ,1.0000
380,1.7781e-07 ,1.0000 ,1.2192e-07 ,1.0000
381,1.6609e-07 ,1.0000 ,1.2192e-07 ,1.0000
382,1.7477e-07 ,1.0000 ,1.2190e-07 ,1.0000
383,1.7591e-07 ,1.0000 ,1.2194e-07 ,1.0000
384,1.7034e-07 ,1.0000 ,1.2186e-07 ,1.0000
385,1.9387e-07 ,1.0000 ,1.2184e-07 ,1.0000
386,1.7570e-07 ,1.0000 ,1.2184e-07 ,1.0000
387,1.7492e-07 ,1.0000 ,1.2184e-07 ,1.0000
388,1.7740e-07 ,1.0000 ,1.2184e-07 ,1.0000
389,1.8183e-07 ,1.0000 ,1.2188e-07 ,1.0000
390,1.8671e-07 ,1.0000 ,1.2188e-07 ,1.0000
391,1.8209e-07 ,1.0000 ,1.2188e-07 ,1.0000
392,1.7878e-07 ,1.0000 ,1.2188e-07 ,1.0000
393,1.9345e-07 ,1.0000 ,1.2194e-07 ,1.0000
394,1.8938e-07 ,1.0000 ,1.2188e-07 ,1.0000
395,1.7774e-07 ,1.0000 ,1.2184e-07 ,1.0000
396,1.7766e-07 ,1.0000 ,1.2188e-07 ,1.0000
397,1.8352e-07 ,1.0000 ,1.2190e-07 ,1.0000
398,2.1312e-07 ,1.0000 ,1.2180e-07 ,1.0000
399,1.8459e-07 ,1.0000 ,1.2174e-07 ,1.0000
400,1.8648e-07 ,1.0000 ,1.2182e-07 ,1.0000
401,1.8965e-07 ,1.0000 ,1.2184e-07 ,1.0000
402,1.7924e-07 ,1.0000 ,1.2178e-07 ,1.0000
403,1.7686e-07 ,1.0000 ,1.2180e-07 ,1.0000
404,1.7290e-07 ,1.0000 ,1.2186e-07 ,1.0000
405,1.7888e-07 ,1.0000 ,1.2184e-07 ,1.0000
406,1.7625e-07 ,1.0000 ,1.2178e-07 ,1.0000
407,1.8421e-07 ,1.0000 ,1.2180e-07 ,1.0000
408,1.9131e-07 ,1.0000 ,1.2162e-07 ,1.0000
